timestamp,temperature,humidity
2025-10-15 23:15:08,29.26,52.28
2025-10-15 23:15:13,34.64,33.22
2025-10-15 23:15:18,34.61,35.25
2025-10-15 23:15:23,29.24,73.19
2025-10-15 23:15:28,28.33,75.02
2025-10-15 23:15:33,21.84,33.14
2025-10-15 23:15:38,30.54,37.41
2025-10-15 23:15:43,29.08,72.14
2025-10-15 23:15:48,28.27,46.59
2025-10-15 23:15:53,25.92,52.56
2025-10-15 23:15:58,27.69,70.65
2025-10-15 23:16:03,27.18,77.15
2025-10-15 23:16:08,22.67,33.78
2025-10-15 23:16:13,27.65,45.58
2025-10-15 23:16:18,27.71,75.92
2025-10-15 23:16:23,24.01,57.66
2025-10-15 23:16:28,26.38,45.77
2025-10-15 23:16:33,25.32,63.54
2025-10-15 23:16:38,32.6,67.04
2025-10-15 23:16:43,21.58,33.85
2025-10-15 23:16:48,27.9,64.36
2025-10-15 23:16:53,27.97,64.81
2025-10-15 23:16:58,25.64,44.63
2025-10-15 23:17:03,33.07,68.32
2025-10-15 23:17:08,20.45,64.02
2025-10-15 23:17:13,30.39,37.82
2025-10-15 23:17:18,26.21,75.15
2025-10-15 23:17:23,20.57,52.9
2025-10-15 23:17:28,23.3,58.19
2025-10-15 23:17:33,26.48,75.03
2025-10-15 23:17:38,31.66,47.57
2025-10-15 23:17:43,28.16,60.82
2025-10-15 23:17:48,27.62,59.0
2025-10-15 23:17:53,33.88,62.54
2025-10-15 23:17:58,32.9,40.78
2025-10-15 23:18:03,21.32,50.58
2025-10-15 23:18:08,27.21,30.89
2025-10-15 23:18:13,22.48,68.91
2025-10-15 23:18:18,20.34,60.44
2025-10-15 23:18:23,24.04,51.3
2025-10-15 23:18:28,28.81,74.9
2025-10-15 23:18:33,23.68,76.98
2025-10-15 23:18:38,24.24,50.83
2025-10-15 23:18:43,23.94,69.35
2025-10-15 23:18:48,34.72,66.2
2025-10-15 23:18:53,25.58,60.16
2025-10-15 23:18:58,34.52,53.44
2025-10-15 23:19:03,20.38,63.7
2025-10-15 23:19:08,32.9,52.67
2025-10-15 23:19:13,22.9,31.62
2025-10-15 23:19:18,31.34,39.48
2025-10-15 23:19:23,21.64,43.86
2025-10-15 23:19:28,33.29,73.72
2025-10-15 23:19:33,29.3,72.35
2025-10-15 23:19:38,31.12,42.79
2025-10-15 23:19:43,23.35,69.76
2025-10-15 23:19:48,29.16,76.23
2025-10-15 23:19:53,23.13,79.03
2025-10-15 23:19:58,27.68,60.6
2025-10-15 23:20:03,29.64,50.43
2025-10-15 23:20:08,34.68,59.89
2025-10-15 23:20:13,24.62,57.56
2025-10-15 23:20:18,28.21,40.42
2025-10-15 23:20:23,20.79,33.31
2025-10-15 23:20:28,34.18,45.97
2025-10-15 23:20:33,33.11,66.93
2025-10-15 23:20:38,29.76,78.35
2025-10-15 23:20:43,24.43,31.01
2025-10-15 23:20:48,29.06,76.01
2025-10-15 23:20:53,29.59,52.81
2025-10-15 23:20:58,33.6,67.25
2025-10-15 23:21:03,21.05,48.91
2025-10-15 23:21:08,34.42,62.42
2025-10-15 23:21:13,28.62,59.6
2025-10-15 23:21:18,31.39,38.55
2025-10-15 23:21:23,26.53,73.44
2025-10-15 23:21:28,30.7,78.66
2025-10-15 23:21:33,34.7,46.3
2025-10-15 23:21:38,31.21,45.06
2025-10-15 23:21:43,30.11,70.22
2025-10-15 23:21:48,31.77,71.11
2025-10-15 23:21:53,20.89,41.51
2025-10-15 23:21:58,24.96,53.6
2025-10-15 23:22:03,30.95,41.03
2025-10-15 23:22:08,29.97,50.93
2025-10-15 23:22:13,24.63,69.51
2025-10-15 23:22:18,28.57,69.86
2025-10-15 23:22:23,26.49,55.69
2025-10-15 23:22:28,34.57,63.2
2025-10-15 23:22:33,32.1,76.03
2025-10-15 23:22:38,28.12,41.32
2025-10-15 23:22:43,20.79,53.7
2025-10-15 23:22:48,20.24,33.19
2025-10-15 23:22:53,29.31,49.46
2025-10-15 23:22:58,23.96,48.14
2025-10-15 23:23:03,22.62,42.98
2025-10-15 23:23:08,21.0,52.63
2025-10-15 23:23:13,24.58,62.26
2025-10-15 23:23:18,22.54,66.8
2025-10-15 23:23:23,34.4,38.27
2025-10-15 23:23:28,31.88,77.78
2025-10-15 23:23:33,28.36,42.25
2025-10-15 23:23:38,33.39,78.94
2025-10-15 23:23:43,26.91,33.11
2025-10-15 23:23:48,31.49,68.65
2025-10-15 23:23:53,20.28,69.46
2025-10-15 23:23:58,30.34,66.37
2025-10-15 23:24:03,22.94,78.4
2025-10-15 23:24:08,33.38,68.83
2025-10-15 23:24:13,21.16,42.92
2025-10-15 23:24:18,20.73,37.75
2025-10-15 23:24:23,28.47,66.17
2025-10-15 23:24:28,24.93,43.97
2025-10-15 23:24:33,34.37,72.19
2025-10-15 23:24:38,24.69,48.56
2025-10-15 23:24:43,23.6,58.98
2025-10-15 23:24:48,24.36,45.45
2025-10-15 23:24:53,20.25,41.14
2025-10-15 23:24:58,22.97,61.34
2025-10-15 23:25:03,27.59,43.42
2025-10-15 23:25:08,34.01,38.35
2025-10-15 23:25:13,23.83,78.41
2025-10-15 23:25:18,27.56,67.89
2025-10-15 23:25:24,21.51,76.34
2025-10-15 23:25:29,31.22,55.86
2025-10-15 23:25:34,21.48,32.64
2025-10-15 23:25:39,23.56,35.49
2025-10-15 23:25:44,20.75,32.91
2025-10-15 23:25:49,20.72,32.51
2025-10-15 23:25:54,28.85,56.57
2025-10-15 23:25:59,20.15,62.58
2025-10-15 23:26:04,33.44,72.15
2025-10-15 23:26:09,30.71,47.09
2025-10-15 23:26:14,25.66,68.81
2025-10-15 23:26:19,29.94,57.44
2025-10-15 23:26:24,31.33,71.42
2025-10-15 23:26:29,32.26,38.08
2025-10-15 23:26:34,30.0,46.94
2025-10-15 23:26:39,31.85,75.5
2025-10-15 23:26:44,25.68,57.82
2025-10-15 23:26:49,32.77,41.76
2025-10-15 23:26:54,28.28,49.99
2025-10-15 23:26:59,32.82,67.13
2025-10-15 23:27:04,34.5,60.54
2025-10-15 23:27:09,26.63,62.35
2025-10-15 23:27:14,25.74,57.24
2025-10-15 23:27:19,24.37,44.74
2025-10-15 23:27:24,33.47,59.35
2025-10-15 23:27:29,34.92,72.63
2025-10-15 23:27:34,28.85,31.94
2025-10-15 23:27:39,24.16,78.39
2025-10-15 23:27:44,29.12,55.46
2025-10-15 23:27:49,23.6,48.02
2025-10-15 23:27:54,26.6,34.3
2025-10-15 23:27:59,29.65,62.94
2025-10-15 23:28:04,21.44,33.07
2025-10-15 23:28:09,20.18,63.73
2025-10-15 23:28:14,26.18,44.17
2025-10-15 23:28:19,24.18,52.24
2025-10-15 23:28:24,26.54,53.66
2025-10-15 23:28:29,22.31,60.3
2025-10-15 23:28:34,32.58,44.03
2025-10-15 23:28:39,20.58,78.28
2025-10-15 23:28:44,28.31,50.88
2025-10-15 23:28:49,29.29,49.0
2025-10-15 23:28:54,28.85,79.73
2025-10-15 23:28:59,32.73,49.97
2025-10-15 23:29:04,33.5,68.27
2025-10-15 23:29:09,29.17,56.48
2025-10-15 23:29:14,22.26,38.69
2025-10-15 23:29:19,23.41,52.55
2025-10-15 23:29:24,28.96,57.66
2025-10-15 23:29:29,25.81,34.7
2025-10-15 23:29:34,34.97,35.47
2025-10-15 23:29:39,32.59,60.52
2025-10-15 23:29:44,21.29,71.56
2025-10-15 23:29:49,24.98,40.0
2025-10-15 23:29:54,31.7,32.87
2025-10-15 23:29:59,27.54,55.14
2025-10-15 23:30:04,22.29,68.57
2025-10-15 23:30:09,23.71,51.41
2025-10-15 23:30:14,32.53,69.19
2025-10-15 23:30:19,33.33,49.74
2025-10-15 23:30:24,30.1,40.34
2025-10-15 23:30:29,31.2,41.95
2025-10-15 23:30:34,33.88,60.83
2025-10-15 23:30:39,23.51,51.36
2025-10-15 23:30:44,20.94,63.66
2025-10-15 23:30:49,33.22,70.66
2025-10-15 23:30:54,26.31,70.26
2025-10-15 23:30:59,27.74,43.64
2025-10-15 23:31:04,25.08,37.33
2025-10-15 23:31:09,23.29,47.37
2025-10-15 23:31:14,33.03,35.11
2025-10-15 23:31:19,31.17,51.22
2025-10-15 23:31:24,23.05,44.67
2025-10-15 23:31:29,29.65,62.46
2025-10-15 23:31:34,27.39,54.78
2025-10-15 23:31:39,20.48,65.77
2025-10-15 23:31:44,30.74,76.62
2025-10-15 23:31:49,25.81,52.59
2025-10-15 23:31:54,21.05,71.89
2025-10-15 23:31:59,33.71,43.37
2025-10-15 23:32:04,34.8,30.28
2025-10-15 23:32:09,32.39,75.8
2025-10-15 23:32:14,20.95,37.69
2025-10-15 23:32:19,30.01,34.72
2025-10-15 23:32:24,24.47,46.92
2025-10-15 23:32:29,21.76,38.51
2025-10-15 23:32:34,29.98,79.03
2025-10-15 23:32:39,25.46,71.0
2025-10-15 23:32:44,30.87,45.79
2025-10-15 23:32:49,30.3,48.97
2025-10-15 23:32:54,29.75,40.51
2025-10-15 23:32:59,23.8,65.98
2025-10-15 23:33:04,24.65,48.59
2025-10-15 23:33:09,29.72,58.56
2025-10-15 23:33:14,30.45,70.53
2025-10-15 23:33:19,28.93,67.74
2025-10-15 23:33:24,30.57,37.01
2025-10-15 23:33:29,29.93,52.76
2025-10-15 23:33:34,25.92,58.34
2025-10-15 23:33:39,23.87,40.09
2025-10-15 23:33:44,23.89,32.42
2025-10-15 23:33:49,20.87,47.86
2025-10-15 23:33:54,28.44,49.87
2025-10-15 23:33:59,29.38,73.06
2025-10-15 23:34:04,32.85,64.57
2025-10-15 23:34:09,26.49,72.34
2025-10-15 23:34:14,26.21,30.94
2025-10-15 23:34:19,34.33,44.24
2025-10-15 23:34:24,27.9,77.65
2025-10-15 23:34:29,24.27,68.54
2025-10-15 23:34:34,22.7,50.12
2025-10-15 23:34:39,26.79,37.18
2025-10-15 23:34:44,26.45,34.18
2025-10-15 23:34:49,22.1,64.31
2025-10-15 23:34:54,23.27,35.9
2025-10-15 23:34:59,27.01,51.5
2025-10-15 23:35:04,21.15,72.32
2025-10-15 23:35:09,28.53,40.52
2025-10-15 23:35:14,28.08,76.67
2025-10-15 23:35:19,23.55,39.63
2025-10-15 23:35:24,29.3,61.33
2025-10-15 23:35:29,32.46,49.82
2025-10-15 23:35:34,31.41,32.96
2025-10-15 23:35:39,27.02,79.77
2025-10-15 23:35:44,21.65,31.04
2025-10-15 23:35:49,23.93,37.93
2025-10-15 23:35:54,25.13,73.4
2025-10-15 23:35:59,25.98,77.2
2025-10-15 23:36:04,25.22,52.38
2025-10-15 23:36:09,29.86,67.04
2025-10-15 23:36:14,22.25,46.78
2025-10-15 23:36:19,34.13,33.9
2025-10-15 23:36:24,28.08,73.12
2025-10-15 23:36:29,29.45,34.95
2025-10-15 23:36:34,28.29,40.18
2025-10-15 23:36:39,20.0,60.82
2025-10-15 23:36:44,22.35,44.67
2025-10-15 23:36:49,20.54,47.57
2025-10-15 23:36:54,30.37,64.52
2025-10-15 23:36:59,21.22,73.19
2025-10-15 23:37:04,22.3,70.0
2025-10-15 23:37:09,32.05,35.55
2025-10-15 23:37:14,27.57,52.3
2025-10-15 23:37:19,23.36,45.88
2025-10-15 23:37:24,21.33,52.41
2025-10-15 23:37:29,26.32,55.2
2025-10-15 23:37:34,22.49,61.17
2025-10-15 23:37:39,28.64,34.78
2025-10-15 23:37:44,27.31,63.62
2025-10-15 23:37:49,24.38,53.18
2025-10-15 23:37:54,32.52,71.68
2025-10-15 23:37:59,29.73,59.1
2025-10-15 23:38:04,24.93,41.95
2025-10-15 23:38:09,20.94,55.19
2025-10-15 23:38:14,30.92,66.72
2025-10-15 23:38:19,31.17,75.92
2025-10-15 23:38:24,20.6,51.56
2025-10-15 23:38:29,34.33,31.55
2025-10-15 23:38:34,20.63,45.31
2025-10-15 23:38:39,21.87,34.51
2025-10-15 23:38:44,27.21,78.51
2025-10-15 23:38:49,33.28,59.79
2025-10-15 23:38:54,20.24,52.66
2025-10-15 23:38:59,23.08,33.07
2025-10-15 23:39:04,28.38,59.46
2025-10-15 23:39:09,29.76,69.49
2025-10-15 23:39:14,34.35,47.0
2025-10-15 23:39:19,30.55,78.87
2025-10-15 23:39:24,24.18,39.37
2025-10-15 23:39:29,28.46,76.36
2025-10-15 23:39:34,21.42,36.66
2025-10-15 23:39:39,30.83,41.43
2025-10-15 23:39:44,33.53,76.77
2025-10-15 23:39:49,25.03,52.21
2025-10-15 23:39:54,32.88,67.33
2025-10-15 23:39:59,31.61,54.33
2025-10-15 23:40:04,30.34,76.31
2025-10-15 23:40:09,33.99,62.96
2025-10-15 23:40:14,34.79,58.11
2025-10-15 23:40:19,34.11,78.43
2025-10-15 23:40:24,29.0,31.54
2025-10-15 23:40:29,27.01,53.7
2025-10-15 23:40:34,24.53,49.78
2025-10-15 23:40:39,20.59,50.01
2025-10-15 23:40:44,27.43,79.96
2025-10-15 23:40:49,33.93,62.74
2025-10-15 23:40:54,33.61,57.06
2025-10-15 23:40:59,24.02,32.0
2025-10-15 23:41:04,28.25,42.98
2025-10-15 23:41:09,24.79,71.36
2025-10-15 23:41:14,33.56,32.45
2025-10-15 23:41:19,24.17,41.38
2025-10-15 23:41:24,33.19,78.59
2025-10-15 23:41:29,34.79,38.99
2025-10-15 23:41:34,24.43,32.46
2025-10-15 23:41:39,25.01,53.25
2025-10-15 23:41:44,33.34,45.02
2025-10-15 23:41:49,25.08,41.1
2025-10-15 23:41:54,21.8,67.24
2025-10-15 23:41:59,34.4,51.64
2025-10-15 23:42:04,33.49,75.98
2025-10-15 23:42:09,23.19,75.09
2025-10-15 23:42:14,25.94,75.33
2025-10-15 23:42:19,21.73,49.91
2025-10-15 23:42:24,25.23,58.33
2025-10-15 23:42:29,20.43,65.69
2025-10-15 23:42:34,28.14,71.78
2025-10-15 23:42:39,22.53,79.14
2025-10-15 23:42:44,30.44,78.63
2025-10-15 23:42:49,20.88,37.89
2025-10-15 23:42:54,32.75,44.99
2025-10-15 23:42:59,23.64,66.66
2025-10-15 23:43:04,32.6,69.38
2025-10-15 23:43:09,26.62,74.84
2025-10-15 23:43:14,21.58,51.62
2025-10-15 23:43:19,32.46,79.35
2025-10-15 23:43:24,32.63,76.05
2025-10-15 23:43:29,28.55,33.01
2025-10-15 23:43:34,22.56,78.08
2025-10-15 23:43:39,27.05,62.46
2025-10-15 23:43:44,33.97,30.13
2025-10-15 23:43:49,34.4,62.34
2025-10-15 23:43:54,28.25,71.96
2025-10-15 23:43:59,21.07,73.29
2025-10-15 23:44:04,25.24,48.87
2025-10-15 23:44:09,23.8,53.48
2025-10-15 23:44:14,22.23,33.14
2025-10-15 23:44:19,26.48,34.38
2025-10-15 23:44:24,34.57,76.6
2025-10-15 23:44:29,33.78,58.07
2025-10-15 23:44:34,21.0,43.04
2025-10-15 23:44:39,29.92,64.98
2025-10-15 23:44:44,24.1,68.74
2025-10-15 23:44:49,22.17,45.98
2025-10-15 23:44:54,24.39,33.18
2025-10-15 23:44:59,25.48,35.74
2025-10-15 23:45:04,26.39,76.88
2025-10-15 23:45:09,29.51,30.24
2025-10-15 23:45:14,34.44,54.62
2025-10-15 23:45:19,27.56,31.8
2025-10-15 23:45:24,28.73,77.72
2025-10-15 23:45:29,27.15,38.5
2025-10-15 23:45:34,20.72,32.67
2025-10-15 23:45:39,30.38,66.23
2025-10-15 23:45:44,34.92,57.76
2025-10-15 23:45:49,20.59,63.94
2025-10-15 23:45:54,28.65,39.4
2025-10-15 23:45:59,26.34,68.63
2025-10-15 23:46:04,34.87,32.84
2025-10-15 23:46:09,32.78,46.15
2025-10-15 23:46:14,28.45,37.24
2025-10-15 23:46:19,26.46,70.64
2025-10-15 23:46:24,20.71,40.71
2025-10-15 23:46:30,27.98,51.49
2025-10-15 23:46:35,22.13,39.03
2025-10-15 23:46:40,21.22,48.0
2025-10-15 23:46:45,23.03,42.53
2025-10-15 23:46:50,28.51,54.12
2025-10-15 23:46:55,31.09,65.03
2025-10-15 23:47:00,23.91,70.66
2025-10-15 23:47:05,27.03,34.07
2025-10-15 23:47:10,26.94,54.8
2025-10-15 23:47:15,25.65,58.82
2025-10-15 23:47:20,32.31,58.06
2025-10-15 23:47:25,25.58,72.35
2025-10-15 23:47:30,24.04,57.44
2025-10-15 23:47:35,34.62,52.74
2025-10-15 23:47:40,25.97,66.52
2025-10-15 23:47:45,31.59,64.14
2025-10-15 23:47:50,30.34,61.76
2025-10-15 23:47:55,30.45,65.13
2025-10-15 23:48:00,33.95,56.97
2025-10-15 23:48:05,31.62,53.1
2025-10-15 23:48:10,30.65,79.08
2025-10-15 23:48:15,24.78,39.91
2025-10-15 23:48:20,34.71,75.9
2025-10-15 23:48:25,34.92,70.86
2025-10-15 23:48:30,28.84,43.98
2025-10-15 23:48:35,29.98,47.76
2025-10-15 23:48:40,21.64,49.13
2025-10-15 23:48:45,30.34,67.62
2025-10-15 23:48:50,25.92,50.25
2025-10-15 23:48:55,26.93,58.1
2025-10-15 23:49:00,33.42,77.4
2025-10-15 23:49:05,22.49,37.12
2025-10-15 23:49:10,28.57,52.29
2025-10-15 23:49:15,28.4,72.43
2025-10-15 23:49:20,28.46,64.11
2025-10-15 23:49:25,33.07,62.96
2025-10-15 23:49:30,23.73,69.5
2025-10-15 23:49:35,23.18,71.44
2025-10-15 23:49:40,24.78,63.2
2025-10-15 23:49:45,34.0,52.57
2025-10-15 23:49:50,30.37,40.2
2025-10-15 23:49:55,25.76,58.27
2025-10-15 23:50:00,32.75,36.49
2025-10-15 23:50:05,26.27,73.22
2025-10-15 23:50:10,27.77,52.61
2025-10-15 23:50:15,28.94,67.37
2025-10-15 23:50:20,31.78,79.04
2025-10-15 23:50:25,25.59,57.99
2025-10-15 23:50:30,20.4,77.98
2025-10-15 23:50:35,24.65,63.78
2025-10-15 23:50:40,22.18,40.88
2025-10-15 23:50:45,29.19,36.33
2025-10-15 23:50:50,22.38,69.8
2025-10-15 23:50:55,28.63,38.03
2025-10-15 23:51:00,29.5,61.83
2025-10-15 23:51:05,23.54,77.2
2025-10-15 23:51:10,33.57,31.97
2025-10-15 23:51:15,31.14,77.7
2025-10-15 23:51:20,23.9,42.96
2025-10-15 23:51:25,30.04,57.94
2025-10-15 23:51:30,20.98,67.87
2025-10-15 23:51:35,22.73,56.53
2025-10-15 23:51:40,21.2,71.16
2025-10-15 23:51:45,34.42,35.98
2025-10-15 23:51:50,33.17,35.07
2025-10-15 23:51:55,34.93,76.82
2025-10-15 23:52:00,26.97,77.05
2025-10-15 23:52:05,32.85,69.23
2025-10-15 23:52:10,32.47,39.22
2025-10-15 23:52:15,24.63,64.54
2025-10-15 23:52:20,28.27,59.91
2025-10-15 23:52:25,23.67,49.48
2025-10-15 23:52:30,26.61,35.7
2025-10-15 23:52:35,34.49,48.82
2025-10-15 23:52:40,29.75,39.95
2025-10-15 23:52:45,23.32,39.42
2025-10-15 23:52:50,32.86,55.36
2025-10-15 23:52:55,27.04,79.75
2025-10-15 23:53:00,25.82,51.93
2025-10-15 23:53:05,31.16,33.96
2025-10-15 23:53:10,24.92,33.23
2025-10-15 23:53:15,26.98,79.86
2025-10-15 23:53:20,28.32,38.18
2025-10-15 23:53:25,33.38,58.09
2025-10-15 23:53:30,20.95,57.04
2025-10-15 23:53:35,32.28,36.25
2025-10-15 23:53:40,21.13,38.97
2025-10-15 23:53:45,27.33,57.51
2025-10-15 23:53:50,23.65,42.58
2025-10-15 23:53:55,21.88,42.0
2025-10-15 23:54:00,26.29,71.87
2025-10-15 23:54:05,32.08,43.52
2025-10-15 23:54:10,21.23,71.83
2025-10-15 23:54:15,22.91,35.37
2025-10-15 23:54:20,21.38,63.48
2025-10-15 23:54:25,27.55,48.61
2025-10-15 23:54:30,23.47,35.83
2025-10-15 23:54:35,32.12,68.01
2025-10-15 23:54:40,21.0,42.77
2025-10-15 23:54:45,25.06,32.74
2025-10-15 23:54:50,23.58,71.32
2025-10-15 23:54:55,20.62,37.6
2025-10-15 23:55:00,20.11,63.81
2025-10-15 23:55:05,29.16,67.91
2025-10-15 23:55:10,23.55,34.74
2025-10-15 23:55:15,32.14,43.39
2025-10-15 23:55:20,20.4,39.11
2025-10-15 23:55:25,32.91,75.37
2025-10-15 23:55:30,33.37,60.92
2025-10-15 23:55:35,22.96,66.68
2025-10-15 23:55:40,23.29,69.43
2025-10-15 23:55:45,24.48,73.12
2025-10-15 23:55:50,27.91,73.7
2025-10-15 23:55:55,27.89,69.25
2025-10-15 23:56:00,27.46,77.28
2025-10-15 23:56:05,20.53,35.76
2025-10-15 23:56:10,27.53,68.8
2025-10-15 23:56:15,29.02,68.36
2025-10-15 23:56:20,23.0,50.37
2025-10-15 23:56:25,32.2,45.86
2025-10-15 23:56:30,32.91,73.18
2025-10-15 23:56:35,20.86,77.15
2025-10-15 23:56:40,33.58,49.01
2025-10-15 23:56:45,20.92,45.91
2025-10-15 23:56:50,25.35,61.79
2025-10-15 23:56:55,32.12,55.42
2025-10-15 23:57:00,23.76,30.6
2025-10-15 23:57:05,23.47,38.46
2025-10-15 23:57:10,27.99,40.62
2025-10-15 23:57:15,21.0,77.51
2025-10-15 23:57:20,25.68,67.85
2025-10-15 23:57:25,34.14,76.54
2025-10-15 23:57:30,20.72,50.46
2025-10-15 23:57:35,31.11,53.45
2025-10-15 23:57:40,21.04,30.79
2025-10-15 23:57:45,34.93,61.91
2025-10-15 23:57:50,27.8,38.85
2025-10-15 23:57:55,31.42,30.32
2025-10-15 23:58:00,25.11,69.39
2025-10-15 23:58:05,32.34,74.88
2025-10-15 23:58:10,28.72,34.75
2025-10-15 23:58:15,26.99,61.64
2025-10-15 23:58:20,29.11,78.78
2025-10-15 23:58:25,31.5,38.92
2025-10-15 23:58:30,26.1,67.39
2025-10-15 23:58:35,21.36,78.29
2025-10-15 23:58:40,28.8,48.62
2025-10-15 23:58:45,34.15,45.51
2025-10-15 23:58:50,31.63,54.4
2025-10-15 23:58:55,33.86,72.95
2025-10-15 23:59:00,33.19,52.51
2025-10-15 23:59:05,31.43,57.18
2025-10-15 23:59:10,25.74,30.71
2025-10-15 23:59:15,33.76,65.18
2025-10-15 23:59:20,34.74,31.83
2025-10-15 23:59:25,30.18,70.54
2025-10-15 23:59:30,30.87,55.42
2025-10-15 23:59:35,32.0,64.95
2025-10-15 23:59:40,34.71,79.94
2025-10-15 23:59:45,20.86,52.62
2025-10-15 23:59:50,32.26,54.48
2025-10-15 23:59:55,20.4,72.66
2025-10-16 00:00:00,34.15,67.31
2025-10-16 00:00:05,28.39,77.95
2025-10-16 00:00:10,25.92,40.96
2025-10-16 00:00:15,29.6,41.21
2025-10-16 00:00:20,31.69,68.61
2025-10-16 00:00:25,30.56,62.52
2025-10-16 00:00:30,30.76,65.94
2025-10-16 00:00:35,22.35,38.39
2025-10-16 00:00:40,25.97,57.18
2025-10-16 00:00:45,30.03,46.87
2025-10-16 00:00:50,20.77,57.01
2025-10-16 00:00:55,21.74,31.27
2025-10-16 00:01:00,27.8,39.36
2025-10-16 00:01:05,24.86,59.4
2025-10-16 00:01:10,21.59,67.75
2025-10-16 00:01:15,32.08,44.11
2025-10-16 00:01:20,23.67,77.4
2025-10-16 00:01:25,21.61,58.82
2025-10-16 00:01:30,21.7,55.67
2025-10-16 00:01:35,20.04,30.09
2025-10-16 00:01:40,20.48,66.78
2025-10-16 00:01:45,23.06,44.07
2025-10-16 00:01:50,31.21,70.47
2025-10-16 00:01:55,23.0,51.88
2025-10-16 00:02:00,21.55,63.87
2025-10-16 00:02:05,24.18,61.66
2025-10-16 00:02:10,32.6,38.53
2025-10-16 00:02:15,22.97,74.14
2025-10-16 00:02:20,27.9,71.34
2025-10-16 00:02:25,21.63,77.65
2025-10-16 00:02:30,27.84,56.65
2025-10-16 00:02:35,23.66,58.07
2025-10-16 00:02:40,26.1,38.39
2025-10-16 00:02:45,21.05,59.29
2025-10-16 00:02:50,29.35,35.03
2025-10-16 00:02:55,32.73,55.58
2025-10-16 00:03:00,21.38,50.8
2025-10-16 00:03:05,30.96,53.14
2025-10-16 00:03:10,34.78,66.65
2025-10-16 00:03:15,28.99,79.69
2025-10-16 00:03:20,33.02,54.33
2025-10-16 00:03:25,32.38,77.52
2025-10-16 00:03:30,30.59,46.52
2025-10-16 00:03:35,22.28,46.34
2025-10-16 00:03:40,29.62,78.77
2025-10-16 00:03:45,24.58,79.82
2025-10-16 00:03:50,26.78,79.71
2025-10-16 00:03:55,20.24,57.14
2025-10-16 00:04:00,34.42,67.01
2025-10-16 00:04:05,20.63,34.18
2025-10-16 00:04:10,27.8,59.1
2025-10-16 00:04:15,27.18,53.15
2025-10-16 00:04:20,25.67,32.2
2025-10-16 00:04:25,30.04,60.38
2025-10-16 00:04:30,28.96,75.91
2025-10-16 00:04:35,33.76,75.88
2025-10-16 00:04:40,22.17,61.79
2025-10-16 00:04:45,26.77,53.19
2025-10-16 00:04:50,23.88,52.9
2025-10-16 00:04:55,34.24,40.25
2025-10-16 00:05:00,34.55,62.42
2025-10-16 00:05:05,34.16,78.6
2025-10-16 00:05:10,26.42,46.16
2025-10-16 00:05:15,26.53,69.97
2025-10-16 00:05:20,30.66,65.03
2025-10-16 00:05:25,26.77,73.46
2025-10-16 00:05:30,30.82,57.07
2025-10-16 00:05:35,27.52,75.59
2025-10-16 00:05:40,25.78,59.41
2025-10-16 00:05:45,24.99,47.32
2025-10-16 00:05:50,30.24,79.48
2025-10-16 00:05:55,30.81,41.17
2025-10-16 00:06:00,20.31,75.77
2025-10-16 00:06:05,24.19,77.08
2025-10-16 00:06:10,30.08,41.15
2025-10-16 00:06:15,29.22,42.65
2025-10-16 00:06:20,32.92,38.08
2025-10-16 00:06:25,32.19,76.54
2025-10-16 00:06:30,24.81,54.41
2025-10-16 00:06:35,34.54,48.1
2025-10-16 00:06:40,30.33,75.96
2025-10-16 00:06:45,30.65,38.28
2025-10-16 00:06:50,20.68,38.44
2025-10-16 00:06:55,23.82,71.16
2025-10-16 03:07:00,31.99,36.93
2025-10-16 03:07:06,23.85,78.18
2025-10-16 10:49:50,24.08,56.85
2025-10-16 10:50:06,25.57,66.52
2025-10-16 10:50:23,32.26,40.53
2025-10-16 10:50:28,28.65,68.12
2025-10-16 10:50:33,24.13,36.92
2025-10-16 10:50:38,21.49,78.75
2025-10-16 10:50:43,30.26,76.39
2025-10-16 10:50:48,31.48,69.37
2025-10-16 10:50:54,28.68,43.17
2025-10-16 10:50:59,29.68,57.63
2025-10-16 10:51:04,26.43,60.21
2025-10-16 10:51:09,28.6,50.08
2025-10-16 10:51:14,27.86,60.84
2025-10-16 10:51:19,30.7,66.43
2025-10-16 10:51:24,24.08,72.88
2025-10-16 10:51:29,33.59,45.37
2025-10-16 10:51:34,26.35,55.5
2025-10-16 10:51:39,21.58,50.31
2025-10-16 10:51:44,33.05,62.48
2025-10-16 10:51:49,24.04,69.03
2025-10-16 10:51:54,25.53,65.67
2025-10-16 10:51:59,20.0,55.45
2025-10-16 10:52:04,29.5,31.19
2025-10-16 10:52:09,27.58,38.9
2025-10-16 10:52:14,25.9,58.62
2025-10-16 10:52:19,29.46,59.67
2025-10-16 10:52:24,23.61,71.44
2025-10-16 10:52:29,24.02,49.1
2025-10-16 10:52:34,24.31,36.24
2025-10-16 10:52:39,22.19,46.17
2025-10-16 10:52:44,22.07,38.85
2025-10-16 10:52:49,30.21,70.01
2025-10-16 10:52:54,32.33,58.32
2025-10-16 10:52:59,20.7,34.84
2025-10-16 10:53:04,21.51,53.21
2025-10-16 10:53:09,34.7,52.77
2025-10-16 10:53:14,28.06,56.03
2025-10-16 10:53:19,22.31,79.54
2025-10-16 10:53:24,32.98,67.47
2025-10-16 10:53:29,33.55,35.66
2025-10-16 10:53:34,34.17,62.13
2025-10-16 10:53:39,22.95,41.4
